Date and time,Media posted,Type,Promoted,Likes,Likes organic,Likes paid,Comments,Comments organic,Comments paid,Saves,Impressions,Impressions organic,Impressions paid,Reach,Reach organic,Reach paid,Views,Reach rate,Reach rate organic,Reach rate paid,Engagement rate,Engagement rate organic,Engagement rate paid,Engagement on reach,Engagement on reach organic,Engagement on reach paid,Love rate,Talk rate,Number of tags,Filter,Instagram URL,Media direct URL,Location,Fecha,Hora,Dia,Mes,VTR
2019/04/23 13:21:22,0.0,video,no,19,19,0,2,2,0,2,283,283,0,205,205,0,66.0,0.07384726224783862,0.07384726224783862,0,0.008285302593659942,0.008285302593659942,0,0.1121951219512195,0.1121951219512195,0,0.006844380403458214,0.0007204610951008646,19,0.0,https://www.instagram.com/p/BwmliDuHVVM/,https://scontent.xx.fbcdn.net/v/t51.2885-15/58453620_176684269992057_6161667618320970189_n.jpg?_nc_cat=100&_nc_oc=AQm0ub_idakU1GUc7dFBR_IctKR0Jg36QkbZvTAD9U6_C4pb9b4QEDmTtv1mp53wXEc&_nc_ht=scontent.xx&oh=a491181ed34cf7a0fd4517db523524fc&oe=5D7E2BD7,0.0,2019-04-23,13,Martes,4,0.32195121951219513
2019/04/24 17:29:41,0.0,carousel,no,15,15,0,3,3,0,2,460,460,0,250,250,0,0.0,0.09002520705797623,0.09002520705797623,0,0.007202016564638099,0.007202016564638099,0,0.08,0.08,0,0.005401512423478574,0.001080302484695715,15,0.0,https://www.instagram.com/p/BwptgiMHMct/,https://scontent.xx.fbcdn.net/v/t51.2885-15/58630009_680810249038669_2141226898256421194_n.jpg?_nc_cat=110&_nc_oc=AQmAk3cUiNmbAgZBCNXrgok8wYqYSTMeD92ENhmNaAPzT48ED_e65taK7lt_uX691-8&_nc_ht=scontent.xx&oh=550f8c5c14f107156a71effc3c0593fe&oe=5DAD2B02,0.0,2019-04-24,17,Miércoles,4,0.0
2019/05/09 19:38:10,0.0,photo,no,10,10,0,0,0,0,1,219,219,0,167,167,0,0.0,0.05974955277280859,0.05974955277280859,0,0.003935599284436494,0.003935599284436494,0,0.0658682634730539,0.0658682634730539,0,0.003577817531305904,0.0,15,0.0,https://www.instagram.com/p/BxQkIqMlUMZ/,https://scontent.xx.fbcdn.net/v/t51.2885-15/60181780_403234460267366_3926541539413872876_n.jpg?_nc_cat=100&_nc_oc=AQn2cr45q9gjsHBcCNUiHi9E_2HjK9lJh0XwS-7nrbxdJIli2Q63mdNceO4uGKYFUuA&_nc_ht=scontent.xx&oh=d4c1d26fbaf8f981d3c119ae00282572&oe=5DBB9A87,0.0,2019-05-09,19,Jueves,5,0.0
2019/05/09 19:40:01,0.0,photo,no,17,17,0,0,0,0,1,382,382,0,308,308,0,0.0,0.1101967799642218,0.1101967799642218,0,0.006440071556350626,0.006440071556350626,0,0.05844155844155845,0.05844155844155845,0,0.006082289803220036,0.0,15,0.0,https://www.instagram.com/p/BxQkWSBlQxS/,https://scontent.xx.fbcdn.net/v/t51.2885-15/58411024_394567887937356_58001527762686570_n.jpg?_nc_cat=103&_nc_oc=AQkfXZdidg-K0Nq9qXTx2JBuW_8-efKmmr5lE9rfnvj-L3DliOyJpePz__hnwvJpc6s&_nc_ht=scontent.xx&oh=e92c2939638fdcd549a3d63aa566f73c&oe=5D794B3B,0.0,2019-05-09,19,Jueves,5,0.0
2019/05/09 19:40:19,0.0,photo,no,19,19,0,0,0,0,1,413,413,0,321,321,0,0.0,0.1148479427549195,0.1148479427549195,0,0.007155635062611807,0.007155635062611807,0,0.06230529595015576,0.06230529595015576,0,0.006797853309481216,0.0,15,0.0,https://www.instagram.com/p/BxQkYZxlaZp/,https://scontent.xx.fbcdn.net/v/t51.2885-15/58409396_2095958017197664_7445582683302050676_n.jpg?_nc_cat=101&_nc_oc=AQmV1TUKLNBuVEr0nm6QIzT6WJPnuGVLoNA-BTIWc3GtocJ5apjfDXuVqBeGJoxhZNE&_nc_ht=scontent.xx&oh=b44ee0b0aab5d60830184e8dfc75f4e6&oe=5DB47D16,0.0,2019-05-09,19,Jueves,5,0.0
2019/05/10 13:47:28,0.0,photo,no,15,15,0,0,0,0,2,353,353,0,271,271,0,0.0,0.09709781440343963,0.09709781440343963,0,0.006091006807595844,0.006091006807595844,0,0.06273062730627306,0.06273062730627306,0,0.005374417771408097,0.0,17,0.0,https://www.instagram.com/p/BxSgy7VFkeG/,https://scontent.xx.fbcdn.net/v/t51.2885-15/58410983_2235354969890313_2556151954702124266_n.jpg?_nc_cat=110&_nc_oc=AQlfA9qwWH7x_HKKsxAReOVHEqwCKy6HiWa_xUIDU5oLa_VBvFQ6d3oraOJYGevLn9U&_nc_ht=scontent.xx&oh=835219a303be3527506a9b6007bbd5a4&oe=5D7F1BCD,0.0,2019-05-10,13,Viernes,5,0.0
2019/05/10 13:48:58,0.0,photo,no,15,15,0,0,0,0,2,256,256,0,188,188,0,0.0,0.06735936940164816,0.06735936940164816,0,0.006091006807595844,0.006091006807595844,0,0.09042553191489361,0.09042553191489361,0,0.005374417771408097,0.0,17,0.0,https://www.instagram.com/p/BxSg9-9FRXn/,https://scontent.xx.fbcdn.net/v/t51.2885-15/58410382_172999260362865_1373157438362223446_n.jpg?_nc_cat=101&_nc_oc=AQmcfV4PWTzg9tJiK66OhCfdfagv_gFwMsm6ZcQ1Vy9WZ61IvZLYDMcZHqivCiIJn7c&_nc_ht=scontent.xx&oh=cc7e3af1ca46d1c9b97395ebe970e7cb&oe=5D7BAD07,0.0,2019-05-10,13,Viernes,5,0.0
2019/05/10 13:49:26,0.0,photo,no,23,23,0,0,0,0,2,353,353,0,269,269,0,0.0,0.09638122536725188,0.09638122536725188,0,0.00895736295234683,0.00895736295234683,0,0.09293680297397769,0.09293680297397769,0,0.008240773916159082,0.0,18,0.0,https://www.instagram.com/p/BxShBa4Fdk7/,https://scontent.xx.fbcdn.net/v/t51.2885-15/58779175_442686489824314_34284114330661064_n.jpg?_nc_cat=106&_nc_oc=AQlx0mfdQFWx80sc8rXbSFxQReJ6Gm2PLp03C_AlKWTgnYmNPZNiCv-3fuQp980c7rk&_nc_ht=scontent.xx&oh=fa870612ba99bb6a2e23178d2ed2c373&oe=5DB37711,0.0,2019-05-10,13,Viernes,5,0.0
2019/05/12 11:32:38,0.0,photo,no,18,18,0,0,0,0,0,353,353,0,260,260,0,0.0,0.09298998569384835,0.09298998569384835,0,0.006437768240343348,0.006437768240343348,0,0.06923076923076923,0.06923076923076923,0,0.006437768240343348,0.0,1,0.0,https://www.instagram.com/p/BxXa9Nsl2xJ/,https://scontent.xx.fbcdn.net/v/t51.2885-15/58982206_400851904097423_8788517227938367616_n.jpg?_nc_cat=103&_nc_oc=AQmmSfOx_UQYTfCUdjH2KvnEBCBMqK2IHzGh3W5IbHqhDYFRRusWnjopdLcfzy3jyE4&_nc_ht=scontent.xx&oh=00925442c6baefa74399c3648c4cae9b&oe=5DBCC268,0.0,2019-05-12,11,Domingo,5,0.0
2019/05/13 18:40:18,0.0,video,no,26,26,0,2,2,0,0,467,467,0,333,333,0,84.0,0.1190561315695388,0.1190561315695388,0,0.01001072577761888,0.01001072577761888,0,0.08408408408408409,0.08408408408408409,0,0.009295673936360386,0.0007150518412584912,17,0.0,https://www.instagram.com/p/BxawoRkFbZR/,https://scontent.xx.fbcdn.net/v/t51.2885-15/60115349_2350810805240920_6777470956049909178_n.jpg?_nc_cat=109&_nc_oc=AQnDIr8Pv91Twoe3_HCvHQjbnZt-Jl4MBGfoV-yvykHiqa_7gq4MOB32ZBpSzjmp0Po&_nc_ht=scontent.xx&oh=801412d8d069bacd2c3c93f6c70ec405&oe=5DAEA39D,0.0,2019-05-13,18,Lunes,5,0.25225225225225223
2019/05/14 12:48:31,0.0,video,no,17,17,0,0,0,0,0,357,357,0,277,277,0,56.0,0.09896391568417291,0.09896391568417291,0,0.006073597713469096,0.006073597713469096,0,0.06137184115523466,0.06137184115523466,0,0.006073597713469096,0.0,18,0.0,https://www.instagram.com/p/BxctIzIFnIK/,https://scontent.xx.fbcdn.net/v/t51.2885-15/58652738_395657201282198_4369333461135569627_n.jpg?_nc_cat=103&_nc_oc=AQnA7qzZK_KKhwxKFnp3p9wXqkiKlAXmJbqo6kim_n0hls5K8pEf-xFFn6yOxSpWsx0&_nc_ht=scontent.xx&oh=91d6468f7c3822dc1f54882e84a0648e&oe=5DB8BCA2,0.0,2019-05-14,12,Martes,5,0.20216606498194944
2019/05/17 15:04:31,0.0,photo,no,23,23,0,0,0,0,1,300,300,0,233,233,0,0.0,0.08227401129943504,0.08227401129943504,0,0.00847457627118644,0.00847457627118644,0,0.1030042918454936,0.1030042918454936,0,0.008121468926553672,0.0,16,0.0,https://www.instagram.com/p/BxkrLdgF7_D/,https://scontent.xx.fbcdn.net/v/t51.2885-15/59795786_925221787818399_7967552288302449394_n.jpg?_nc_cat=103&_nc_oc=AQkpxYY6qOQbxvtkgyTcoU73KRLgT2jejQvrQU7T0n82XECG5b5rnzA6qERQPnrh4zw&_nc_ht=scontent.xx&oh=e0e5f4d3ed786a722433a5ec4ad23c9c&oe=5DC0D660,0.0,2019-05-17,15,Viernes,5,0.0
2019/05/17 15:04:41,0.0,photo,no,12,12,0,0,0,0,1,239,239,0,192,192,0,0.0,0.06779661016949153,0.06779661016949153,0,0.004590395480225989,0.004590395480225989,0,0.06770833333333333,0.06770833333333333,0,0.00423728813559322,0.0,16,0.0,https://www.instagram.com/p/BxkrMprlIzO/,https://scontent.xx.fbcdn.net/v/t51.2885-15/60523160_395458641042239_3060750109957250510_n.jpg?_nc_cat=101&_nc_oc=AQmQBz4-U6PiCYfawCb24gpfFjFT3R9aOGY2m3bgnPFcSYNlbnhJ7qAByltDQE1ERIQ&_nc_ht=scontent.xx&oh=e3017256f36d84150b4c4cb2715daa4f&oe=5DC72997,0.0,2019-05-17,15,Viernes,5,0.0
2019/05/17 15:05:03,0.0,photo,no,23,23,0,0,0,0,1,242,242,0,188,188,0,0.0,0.06638418079096045,0.06638418079096045,0,0.00847457627118644,0.00847457627118644,0,0.1276595744680851,0.1276595744680851,0,0.008121468926553672,0.0,16,0.0,https://www.instagram.com/p/BxkrPXuFILm/,https://scontent.xx.fbcdn.net/v/t51.2885-15/59434001_2299447073634314_9158245021539808439_n.jpg?_nc_cat=108&_nc_oc=AQl6pki7-nxf1kNdnAHQYJ7cmiZkhFl0wovhiDP30jJxPIOarhy2fzX38lTY-puEUBE&_nc_ht=scontent.xx&oh=b2dae5082e5bf3c26bc3af7834896a87&oe=5D8194F7,0.0,2019-05-17,15,Viernes,5,0.0
2019/05/20 17:51:43,0.0,photo,no,34,34,0,6,6,0,0,568,568,0,385,385,0,0.0,0.1359463276836158,0.1359463276836158,0,0.01412429378531074,0.01412429378531074,0,0.1038961038961039,0.1038961038961039,0,0.01200564971751412,0.00211864406779661,18,0.0,https://www.instagram.com/p/BxsssrLhMLP/,https://scontent.xx.fbcdn.net/v/t51.2885-15/59880722_175667476770138_8378800482995655655_n.jpg?_nc_cat=108&_nc_oc=AQmoPRsmZdcdoz3nhFj8JuoAB5ZeFLxNlhUY14lS4GqXj0REthUpO4mttjIzmBFxUi4&_nc_ht=scontent.xx&oh=0fd534ed8c94a1cd494e3854db7e2b25&oe=5D809EAB,0.0,2019-05-20,17,Lunes,5,0.0
2019/05/21 16:10:28,0.0,video,no,20,20,0,0,0,0,0,354,354,0,271,271,0,69.0,0.09569209039548023,0.09569209039548023,0,0.007062146892655368,0.007062146892655368,0,0.07380073800738007,0.07380073800738007,0,0.007062146892655368,0.0,17,0.0,https://www.instagram.com/p/BxvFvDugoZv/,https://scontent.xx.fbcdn.net/v/t51.2885-15/60218985_1058315891020697_7558037630720073844_n.jpg?_nc_cat=105&_nc_oc=AQma-3-VYUiJFDVZnU-bWeG1z5AuqhNIUhl-iyNaVMsvVLpbl7kn4wF6TwvITbMiu6I&_nc_ht=scontent.xx&oh=a112a8a9c803401f8dd4bc2fde4ea424&oe=5D7BA793,0.0,2019-05-21,16,Martes,5,0.25461254612546125
2019/05/23 18:09:56,0.0,video,no,33,33,0,1,1,0,0,547,547,0,414,414,0,125.0,0.1457746478873239,0.1457746478873239,0,0.01197183098591549,0.01197183098591549,0,0.08212560386473429,0.08212560386473429,0,0.01161971830985915,0.000352112676056338,18,0.0,https://www.instagram.com/p/Bx0dEIAgGPr/,https://scontent.xx.fbcdn.net/v/t51.2885-15/59870885_1287276018114134_1734743146555315896_n.jpg?_nc_cat=109&_nc_oc=AQkCTZUjwBtfDAcCvFUwdrIUlSHvmTrlZqLljIZBB-w38TElXMf6FN6kk3Xr1LADgzQ&_nc_ht=scontent.xx&oh=bbcb508049986a6962a673cfc9f33249&oe=5DB007C9,0.0,2019-05-23,18,Jueves,5,0.30193236714975846
2019/05/27 15:58:03,0.0,photo,no,11,11,0,0,0,0,0,339,339,0,256,256,0,0.0,0.09007741027445461,0.09007741027445461,0,0.003870513722730471,0.003870513722730471,0,0.04296875,0.04296875,0,0.003870513722730471,0.0,18,0.0,https://www.instagram.com/p/Bx-hQTulp9K/,https://scontent.xx.fbcdn.net/v/t51.2885-15/60143040_140443437030763_8130221622473630385_n.jpg?_nc_cat=108&_nc_oc=AQndgPi5Ps1O8EvzIH14F-7mU7BntTE5X0Rzv7KU1v_bYQW4IlTu6Jq9KDF_ErwNVaw&_nc_ht=scontent.xx&oh=7479ab1dc9e517a268993ea1e731b866&oe=5DC70424,0.0,2019-05-27,15,Lunes,5,0.0
2019/05/27 16:27:06,0.0,video,no,10,10,0,1,1,0,0,309,309,0,223,223,0,45.0,0.0784658691062632,0.0784658691062632,0,0.003870513722730471,0.003870513722730471,0,0.04932735426008969,0.04932735426008969,0,0.003518648838845883,0.0003518648838845883,9,0.0,https://www.instagram.com/p/Bx-kQEsFSPq/,https://scontent.xx.fbcdn.net/v/t51.2885-15/60744260_157914738581066_4487192206472548890_n.jpg?_nc_cat=107&_nc_oc=AQlhT-2WJLDVIacD7N5OWmqHSqmoxx9gAyXobUTqXPH1L8L7fiVkjcKIa7W6P-FST_U&_nc_ht=scontent.xx&oh=69c3a8645b147091a8976c4d28a352bd&oe=5DB5ABC8,0.0,2019-05-27,16,Lunes,5,0.20179372197309417
2019/06/03 15:56:13,0.0,video,no,13,13,0,0,0,0,0,314,314,0,216,216,0,70.0,0.07610993657505284,0.07610993657505284,0,0.004580690627202256,0.004580690627202256,0,0.06018518518518518,0.06018518518518518,0,0.004580690627202256,0.0,0,0.0,https://www.instagram.com/p/ByQiecmAlHF/,https://scontent.xx.fbcdn.net/v/t51.2885-15/62013636_1601128170022146_1294679156700992109_n.jpg?_nc_cat=108&_nc_oc=AQlngF9bxkgZPlNuuBpoCpmpXpMum-LkEcbv3ptDCo9qYuPA91GlcAmnwPOiuf34hfY&_nc_ht=scontent.xx&oh=6601cf4c38ce7d5d226be590a6016d3d&oe=5D784E84,0.0,2019-06-03,15,Lunes,6,0.32407407407407407
2019/06/04 17:06:46,0.0,photo,no,15,15,0,0,0,0,2,410,410,0,319,319,0,0.0,0.1121265377855888,0.1121265377855888,0,0.005975395430579965,0.005975395430579965,0,0.05329153605015674,0.05329153605015674,0,0.005272407732864675,0.0,29,0.0,https://www.instagram.com/p/ByTPelEFmH6/,https://scontent.xx.fbcdn.net/v/t51.2885-15/60753256_380261399281363_1290773392011284322_n.jpg?_nc_cat=109&_nc_oc=AQnikPwDb72qhn-s5CuN2yBbwacz1DtOS3UgcjFrfT68j2dIZjz--Vo94AyTPdxkgZM&_nc_ht=scontent.xx&oh=6ed65c2cb5ff56761ac2fdd305570045&oe=5D833B83,0.0,2019-06-04,17,Martes,6,0.0
2019/06/05 16:37:35,0.0,video,no,24,24,0,0,0,0,0,428,428,0,319,319,0,103.0,0.1120477695820162,0.1120477695820162,0,0.008429926238145416,0.008429926238145416,0,0.07523510971786834,0.07523510971786834,0,0.008429926238145417,0.0,18,0.0,https://www.instagram.com/p/ByVw63flCS5/,https://scontent.xx.fbcdn.net/v/t51.2885-15/61202348_1013572125519466_7544852986869591176_n.jpg?_nc_cat=102&_nc_oc=AQkAF-I0ZEhuvkb4ku49G0W3TLqcEFjQusQq1arBmvtJmTJUsW2PM981fk8zpMmLVh0&_nc_ht=scontent.xx&oh=672b0776ce0713418b0ef5d60797abb9&oe=5D8058A8,0.0,2019-06-05,16,Miércoles,6,0.322884012539185
2019/06/06 17:36:56,0.0,photo,no,6,6,0,0,0,0,1,281,281,0,207,207,0,0.0,0.07270811380400423,0.07270811380400423,0,0.002458728486125746,0.002458728486125746,0,0.03381642512077295,0.03381642512077295,0,0.002107481559536354,0.0,20,0.0,https://www.instagram.com/p/ByYchNvlFpw/,https://scontent.xx.fbcdn.net/v/t51.2885-15/62178161_893366721026486_2692299141101948552_n.jpg?_nc_cat=102&_nc_oc=AQm60yQzyDCv2OEjHHHG4aWTUaOYy8QsCKRBmTc1gNMANptJS5ftAuTnwO8GY8BCFWM&_nc_ht=scontent.xx&oh=84b5730300930662037be7a6ba29a018&oe=5D7B0D18,0.0,2019-06-06,17,Jueves,6,0.0
2019/06/06 17:37:05,0.0,photo,no,10,10,0,0,0,0,1,307,307,0,251,251,0,0.0,0.08816297857393747,0.08816297857393747,0,0.003863716192483316,0.003863716192483316,0,0.04382470119521912,0.04382470119521912,0,0.003512469265893923,0.0,20,0.0,https://www.instagram.com/p/ByYciY4lWqM/,https://scontent.xx.fbcdn.net/v/t51.2885-15/60493202_2270254399749080_7504323287194155180_n.jpg?_nc_cat=110&_nc_oc=AQmlyGRP27H8Gz1jMG8mvW_rlftbmhFO-W2AGoS_USLbVTS719zuK-kFgzd05l25K8o&_nc_ht=scontent.xx&oh=67ed16ddc6b12902a6caea916f5498d6&oe=5DBEB7B6,0.0,2019-06-06,17,Jueves,6,0.0
2019/06/06 17:37:13,0.0,photo,no,13,13,0,0,0,0,1,399,399,0,300,300,0,0.0,0.1053740779768177,0.1053740779768177,0,0.004917456972251493,0.004917456972251493,0,0.04666666666666667,0.04666666666666667,0,0.0045662100456621,0.0,20,0.0,https://www.instagram.com/p/ByYcjYtFWCc/,https://scontent.xx.fbcdn.net/v/t51.2885-15/61412595_2295462187202950_9167272717677384408_n.jpg?_nc_cat=106&_nc_oc=AQlGiuSzq943ntSkkDLG85AyPM3FKFxExmdhxYiG5RSFaeKvth8me9z2coxJuf28r7c&_nc_ht=scontent.xx&oh=93fce0ada88a872da3756415bf4f96bb&oe=5DB1C139,0.0,2019-06-06,17,Jueves,6,0.0
2019/06/07 13:00:19,0.0,photo,no,4,4,0,1,1,0,1,292,292,0,209,209,0,0.0,0.07338483146067416,0.07338483146067416,0,0.002106741573033708,0.002106741573033708,0,0.02870813397129186,0.02870813397129186,0,0.001404494382022472,0.000351123595505618,18,0.0,https://www.instagram.com/p/ByahqLMl5n4/,https://scontent.xx.fbcdn.net/v/t51.2885-15/62655443_139992720445041_3721980244652698195_n.jpg?_nc_cat=104&_nc_oc=AQlwzMjY92DYtzqmLpdz5AxhJX-ovvqGo7vD1vXFK38-8KZUCGZnvSLIw_Sfge38MNM&_nc_ht=scontent.xx&oh=2cfb00e68d15c6d31d4b478a709b1d2f&oe=5D7A6448,0.0,2019-06-07,13,Viernes,6,0.0
2019/06/07 13:00:40,0.0,photo,no,7,7,0,2,2,0,1,370,370,0,271,271,0,0.0,0.09515449438202248,0.09515449438202248,0,0.003511235955056179,0.003511235955056179,0,0.03690036900369004,0.03690036900369004,0,0.002457865168539326,0.000702247191011236,18,0.0,https://www.instagram.com/p/Byahsp7l9UK/,https://scontent.xx.fbcdn.net/v/t51.2885-15/62266411_170018414020695_1090748120933966024_n.jpg?_nc_cat=111&_nc_oc=AQklqvi9JmiuakrwGT7ei-wQYmolmuFJPRWKqTXK2PVjxvG8pI4MdMQihuVjV6UyOhQ&_nc_ht=scontent.xx&oh=3a35e9c4edb1e568e0651efc72d84e01&oe=5DC35973,0.0,2019-06-07,13,Viernes,6,0.0
2019/06/07 13:01:19,0.0,photo,no,12,12,0,0,0,0,1,295,295,0,215,215,0,0.0,0.07549157303370786,0.07549157303370786,0,0.004564606741573033,0.004564606741573033,0,0.06046511627906977,0.06046511627906977,0,0.004213483146067415,0.0,18,0.0,https://www.instagram.com/p/Byahxg7FTX3/,https://scontent.xx.fbcdn.net/v/t51.2885-15/60821120_115499503032343_7792283536757575171_n.jpg?_nc_cat=103&_nc_oc=AQmrKim7VNQW1rbXG_-QEU37-AcmYv240BdzIIhz4uzBiy3aK-H4-OnUVvid6RoIzi4&_nc_ht=scontent.xx&oh=3ff0bf73302817b6d3c5135772cffa75&oe=5D816CAE,0.0,2019-06-07,13,Viernes,6,0.0
2019/06/11 13:32:53,0.0,photo,no,36,36,0,1,1,0,0,784,784,0,636,636,0,0.0,0.2224554039874082,0.2224554039874082,0,0.01294158796782092,0.01294158796782092,0,0.05817610062893082,0.05817610062893082,0,0.01259181532004197,0.0003497726477789437,17,0.0,https://www.instagram.com/p/Byk4kL7FqQS/,https://scontent.xx.fbcdn.net/v/t51.2885-15/61410490_851036555250949_8330659765538368636_n.jpg?_nc_cat=110&_nc_oc=AQkEfebYIYlZwAuFUOX8djUD-ttgWZ13iiZGa8keC-0Lay-QY9ADbAlYtL1C8OTYZrE&_nc_ht=scontent.xx&oh=9285f5569ebbec1da4bb222e74a34dd9&oe=5D8317E8,0.0,2019-06-11,13,Martes,6,0.0
2019/06/12 18:00:12,0.0,photo,no,11,11,0,0,0,0,3,307,307,0,228,228,0,0.0,0.07969241523942677,0.07969241523942677,0,0.004893393918210416,0.004893393918210416,0,0.06140350877192983,0.06140350877192983,0,0.003844809507165327,0.0,18,0.0,https://www.instagram.com/p/Byn784dFBF7/,https://scontent.xx.fbcdn.net/v/t51.2885-15/61440912_145663983281636_3643190498370095724_n.jpg?_nc_cat=109&_nc_oc=AQm6WACP3epy1ik3u0cu3CHmM0B-C8HCSeTHP9a9ARvhHTaEXfNSgZUwK2Awv3syO60&_nc_ht=scontent.xx&oh=b0dd421b1d6ec6111bee04b22ebf6e7e&oe=5DB1FF47,0.0,2019-06-12,18,Miércoles,6,0.0
2019/06/12 18:01:27,0.0,video,no,19,19,0,0,0,0,3,416,416,0,314,314,0,93.0,0.1097518350227193,0.1097518350227193,0,0.007689619014330654,0.007689619014330654,0,0.07006369426751592,0.07006369426751592,0,0.006641034603285565,0.0,18,0.0,https://www.instagram.com/p/Byn8EaCFuH_/,https://scontent.xx.fbcdn.net/v/t51.2885-15/62389335_2281207298863512_3722019857921981548_n.jpg?_nc_cat=103&_nc_oc=AQlkqsYPi4lF9V-NS5SK0DR4WmKVAEePYRr-yzeR8XV_mmBczxagNBIEOcjM1yS9IJs&_nc_ht=scontent.xx&oh=2005d8541d1b66e88d39eb5ca0f1afa4&oe=5DBCDE6D,0.0,2019-06-12,18,Miércoles,6,0.2961783439490446
2019/06/12 18:01:31,0.0,photo,no,16,16,0,0,0,0,4,367,367,0,276,276,0,0.0,0.0964697658161482,0.0964697658161482,0,0.006990562740300594,0.006990562740300594,0,0.07246376811594203,0.07246376811594203,0,0.005592450192240476,0.0,18,0.0,https://www.instagram.com/p/Byn8GgalFCx/,https://scontent.xx.fbcdn.net/v/t51.2885-15/61331370_2858373037818132_7265303059887161439_n.jpg?_nc_cat=111&_nc_oc=AQlJOvt2UKxfYOEfM31KreTeliI_5vF05-MVpV2lhgyTPyWx0PvGTiquXdvH5NjFglc&_nc_ht=scontent.xx&oh=f2643d7700cae973d7c827bb0c002ade&oe=5D8272BE,0.0,2019-06-12,18,Miércoles,6,0.0
2019/06/16 17:37:38,0.0,video,no,22,22,0,0,0,0,1,471,471,0,333,333,0,125.0,0.1163522012578616,0.1163522012578616,0,0.00803633822501747,0.00803633822501747,0,0.06906906906906907,0.06906906906906907,0,0.007686932215234103,0.0,1,0.0,https://www.instagram.com/p/ByyMgJ4F6qm/,https://scontent.xx.fbcdn.net/v/t51.2885-15/61743794_403877910212023_8646324578634716832_n.jpg?_nc_cat=107&_nc_oc=AQmJ0MHMEWDMSAgG9M_pR9yk6ul9sS_GsD0tALVwAm7q0Ju_YWjOF2qoli_HoOC_nlc&_nc_ht=scontent.xx&oh=bf637c01d21818e3c632ffe17e91dd91&oe=5DB79413,0.0,2019-06-16,17,Domingo,6,0.37537537537537535
2019/06/17 16:45:00,0.0,video,no,23,23,0,1,1,0,1,487,487,0,348,348,0,98.0,0.1215508208173245,0.1215508208173245,0,0.008732099196646874,0.008732099196646874,0,0.07183908045977011,0.07183908045977011,0,0.008033531260915125,0.000349283967865875,20,0.0,https://www.instagram.com/p/By0rP2gFLBU/,https://scontent.xx.fbcdn.net/v/t51.2885-15/61726516_833113133724585_6747165171982061551_n.jpg?_nc_cat=108&_nc_oc=AQmTv8nXtZAQN8KjIhV5cdawa8Ke4KPhcwA0403F3ObFDFoARQD8G9hRFdY-dHjSHok&_nc_ht=scontent.xx&oh=086bab8517097b3d999379d250ff7362&oe=5DABF5D5,0.0,2019-06-17,16,Lunes,6,0.28160919540229884
2019/06/18 18:07:46,0.0,video,no,11,11,0,1,1,0,0,385,385,0,280,280,0,67.0,0.0978336827393431,0.0978336827393431,0,0.00419287211740042,0.00419287211740042,0,0.04285714285714286,0.04285714285714286,0,0.003843466107617051,0.0003494060097833683,21,0.0,https://www.instagram.com/p/By3ZjRxAGle/,https://scontent.xx.fbcdn.net/v/t51.2885-15/64606717_458118181421704_5451681641438747808_n.jpg?_nc_cat=104&_nc_oc=AQn4YaebZR-NDbEYvlceIkcjZDXe3ViZ5EkopPNXDDNC5F2CKaZSVA-dWJqHQi77lw4&_nc_ht=scontent.xx&oh=545ae51cc71a53ad002b1762cf91a417&oe=5D7D63C0,0.0,2019-06-18,18,Martes,6,0.2392857142857143
2019/06/20 20:04:06,0.0,video,no,14,14,0,1,1,0,1,489,489,0,346,346,0,89.0,0.1208522528815927,0.1208522528815927,0,0.005588543485854,0.005588543485854,0,0.04624277456647399,0.04624277456647399,0,0.004889975550122249,0.000349283967865875,20,0.0,https://www.instagram.com/p/By8wdwZFUdQ/,https://scontent.xx.fbcdn.net/v/t51.2885-15/61841775_122317399012228_2286728679004611544_n.jpg?_nc_cat=101&_nc_oc=AQmacaIqDQ764LkWf8p9LZcfz-tmCVzGx6ZGCTE75GirCz_WdqwP05Lw40XYTo7sXZ8&_nc_ht=scontent.xx&oh=aa944589419f0424aa62ede8526d6a39&oe=5D7DBFE9,0.0,2019-06-20,20,Jueves,6,0.25722543352601157
2019/06/24 17:07:08,0.0,carousel,no,24,24,0,1,1,0,0,891,891,0,498,498,0,0.0,0.1737007324729683,0.1737007324729683,0,0.008719916288803628,0.008719916288803628,0,0.05020080321285141,0.05020080321285141,0,0.008371119637251482,0.0003487966515521451,17,0.0,https://www.instagram.com/p/BzGvaxxluiH/,https://scontent.xx.fbcdn.net/v/t51.2885-15/64563192_177940926548435_8401456842760754778_n.jpg?_nc_cat=100&_nc_oc=AQnKKE2RvhF5sMHY-jN58f6Wc2KCBoiYD9nF5BHysikFJvMRKfuU9zn064EQChvl4mc&_nc_ht=scontent.xx&oh=e5d044ceb3e8be013371f23ed0ce55ee&oe=5DB75574,0.0,2019-06-24,17,Lunes,6,0.0
